Country,Level 1 Government,Level 2 Government
Colombia,Antioquia,Gómez Plata
Colombia,Cesar,González
Colombia,Norte de Santander,Gramalote
Colombia,Antioquia,Granada
Colombia,Cundinamarca,Granada
Colombia,Meta,Granada
Colombia,Santander,Guaca
Colombia,Boyacá,Guacamayas
Colombia,Valle del Cauca,Guacarí
Colombia,Cauca,Guachené
Colombia,Cundinamarca,Guachetá
Colombia,Nariño,Guachucal
Colombia,Valle del Cauca,Guadalajara de Buga
Colombia,Antioquia,Guadalupe
Colombia,Huila,Guadalupe
Colombia,Santander,Guadalupe
Colombia,Cundinamarca,Guaduas
Colombia,Nariño,Guaitarilla
Colombia,Nariño,Gualmatán
Colombia,Magdalena,Guamal
Colombia,Meta,Guamal
Colombia,Tolima,Guamo
Colombia,Cauca,Guapi
Colombia,Santander,Guapotá
Colombia,Sucre,Guaranda
Colombia,Antioquia,Guarne
Colombia,Cundinamarca,Guasca
Colombia,Antioquia,Guatapé
Colombia,Cundinamarca,Guataquí
Colombia,Cundinamarca,Guatavita
Colombia,Boyacá,Guateque
Colombia,Risaralda,Guática
Colombia,Santander,Guavatá
Colombia,Cundinamarca,Guayabal de Síquima
Colombia,Cundinamarca,Guayabetal
Colombia,Boyacá,Guayatá
Colombia,Santander,Güepsa
Colombia,Boyacá,Güicán de la Sierra
Colombia,Cundinamarca,Gutiérrez
Colombia,Norte de Santander,Hacarí
Colombia,Bolívar,Hatillo de Loba
Colombia,Santander,Hato
Colombia,Casanare,Hato Corozal
Colombia,La Guajira,Hatonuevo
Colombia,Antioquia,Heliconia
Colombia,Norte de Santander,Herrán
Colombia,Tolima,Herveo
Colombia,Antioquia,Hispania
Colombia,Huila,Hobo
Colombia,Tolima,Honda
Colombia,Tolima,Ibagué
Colombia,Tolima,Icononzo
Colombia,Nariño,Iles
Colombia,Nariño,Imués
Colombia,Guainía,Inírida
Colombia,Cauca,Inzá
Colombia,Nariño,Ipiales
Colombia,Huila,Íquira
Colombia,Huila,Isnos
Colombia,Chocó,Istmina
Colombia,Antioquia,Itagüí
Colombia,Antioquia,Ituango
Colombia,Boyacá,Iza
Colombia,Cauca,Jambaló
Colombia,Valle del Cauca,Jamundí
Colombia,Antioquia,Jardín
Colombia,Boyacá,Jenesano
Colombia,Antioquia,Jericó
Colombia,Boyacá,Jericó
Colombia,Cundinamarca,Jerusalén
Colombia,Santander,Jesús María
Colombia,Santander,Jordán
Colombia,Atlántico,Juan de Acosta
Colombia,Cundinamarca,Junín
Colombia,Chocó,Juradó
Colombia,Córdoba,La Apartada
Colombia,Huila,La Argentina
Colombia,Santander,La Belleza
Colombia,Cundinamarca,La Calera
Colombia,Boyacá,La Capilla
Colombia,Antioquia,La Ceja
Colombia,Risaralda,La Celia
Colombia,Amazonas,La Chorrera
Colombia,Nariño,La Cruz
Colombia,Valle del Cauca,La Cumbre
Colombia,Caldas,La Dorada
Colombia,Norte de Santander,La Esperanza
Colombia,Antioquia,La Estrella
Colombia,Nariño,La Florida
Colombia,Cesar,La Gloria
Colombia,Guainía,La Guadalupe
Colombia,Cesar,La Jagua de Ibirico
Colombia,La Guajira,La Jagua del Pilar
Colombia,Nariño,La Llanada
Colombia,Meta,La Macarena
Colombia,Caldas,La Merced
Colombia,Cundinamarca,La Mesa
Colombia,Caquetá,La Montañita
Colombia,Cundinamarca,La Palma
Colombia,Cesar,La Paz
Colombia,Santander,La Paz
Colombia,Amazonas,La Pedrera
Colombia,Cundinamarca,La Peña
Colombia,Antioquia,La Pintada
Colombia,Huila,La Plata
Colombia,Norte de Santander,La Playa
Colombia,Vichada,La Primavera
Colombia,Casanare,La Salina
Colombia,Cauca,La Sierra
Colombia,Quindio,La Tebaida
Colombia,Nariño,La Tola
Colombia,Antioquia,La Unión
Colombia,Nariño,La Unión
Colombia,Sucre,La Unión
Colombia,Valle del Cauca,La Unión
Colombia,Boyacá,La Uvita
Colombia,Cauca,La Vega
Colombia,Cundinamarca,La Vega
Colombia,Boyacá,La Victoria
Colombia,Valle del Cauca,La Victoria
Colombia,Amazonas,La Victoria
Colombia,Risaralda,La Virginia
Colombia,Norte de Santander,Labateca
Colombia,Boyacá,Labranzagrande
Colombia,Santander,Landázuri
Colombia,Santander,Lebrija
Colombia,Nariño,Leiva
Colombia,Meta,Lejanías
Colombia,Cundinamarca,Lenguazaque
Colombia,Tolima,Lérida
Colombia,Amazonas,Leticia
Colombia,Tolima,Líbano
Colombia,Antioquia,Liborina
Colombia,Nariño,Linares
Colombia,Chocó,Lloró
Colombia,Cauca,López de Micay
Colombia,Córdoba,Lorica
Colombia,Nariño,Los Andes
Colombia,Córdoba,Los Córdobas
Colombia,Sucre,Los Palmitos
Colombia,Norte de Santander,Los Patios
Colombia,Santander,Los Santos
Colombia,Norte de Santander,Lourdes
Colombia,Atlántico,Luruaco
Colombia,Boyacá,Macanal
Colombia,Santander,Macaravita
Colombia,Antioquia,Maceo
Colombia,Cundinamarca,Machetá
Colombia,Cundinamarca,Madrid
Colombia,Bolívar,Magangué
Colombia,Nariño,Magüí
Colombia,Bolívar,Mahates
Colombia,La Guajira,Maicao
Colombia,Sucre,Majagual
Colombia,Santander,Málaga
Colombia,Atlántico,Malambo
Colombia,Nariño,Mallama
Colombia,Atlántico,Manatí
Colombia,La Guajira,Manaure
Colombia,Cesar,Manaure Balcón del Cesar
Colombia,Casanare,Maní
Colombia,Caldas,Manizales
Colombia,Cundinamarca,Manta
Colombia,Caldas,Manzanares
Colombia,Meta,Mapiripán
Colombia,Guainía,Mapiripana
Colombia,Bolívar,Margarita
Colombia,Bolívar,María La Baja
Colombia,Antioquia,Marinilla
Colombia,Boyacá,Maripí
Colombia,Caldas,Marmato
Colombia,Caldas,Marquetalia
Colombia,Risaralda,Marsella
Colombia,Caldas,Marulanda
Colombia,Santander,Matanza
Colombia,Antioquia,Medellín
Colombia,Cundinamarca,Medina
Colombia,Chocó,Medio Atrato
Colombia,Chocó,Medio Baudó
Colombia,Chocó,Medio San Juan
Colombia,Tolima,Melgar
Colombia,Cauca,Mercaderes
Colombia,Meta,Mesetas
Colombia,Caquetá,Milán
Colombia,Boyacá,Miraflores
Colombia,Guaviare,Miraflores
Colombia,Cauca,Miranda
Colombia,Amazonas,Mirití - Paraná
Colombia,Risaralda,Mistrató
Colombia,Vaupés,Mitú
Colombia,Putumayo,Mocoa
Colombia,Santander,Mogotes
Colombia,Santander,Molagavita
Colombia,Córdoba,Momil
Colombia,Bolívar,Mompós
Colombia,Boyacá,Mongua
Colombia,Boyacá,Monguí
Colombia,Boyacá,Moniquirá
Colombia,Córdoba,Moñitos
Colombia,Antioquia,Montebello
Colombia,Bolívar,Montecristo
Colombia,Córdoba,Montelíbano
Colombia,Quindio,Montenegro
Colombia,Córdoba,Montería
Colombia,Casanare,Monterrey
Colombia,Bolívar,Morales
Colombia,Cauca,Morales
Colombia,Caquetá,Morelia
Colombia,Guainía,Morichal
Colombia,Sucre,Morroa
Colombia,Cundinamarca,Mosquera
Colombia,Nariño,Mosquera
Colombia,Boyacá,Motavita
Colombia,Tolima,Murillo
Colombia,Antioquia,Murindó
Colombia,Antioquia,Mutatá
Colombia,Norte de Santander,Mutiscua
Colombia,Boyacá,Muzo
Colombia,Antioquia,Nariño
Colombia,Cundinamarca,Nariño
Colombia,Nariño,Nariño
Colombia,Huila,Nátaga
Colombia,Tolima,Natagaima
Colombia,Antioquia,Nechí
Colombia,Antioquia,Necoclí
Colombia,Caldas,Neira
Colombia,Huila,Neiva
Colombia,Cundinamarca,Nemocón
Colombia,Cundinamarca,Nilo
Colombia,Cundinamarca,Nimaima
Colombia,Boyacá,Nobsa
Colombia,Cundinamarca,Nocaima
Colombia,Caldas,Norcasia
Colombia,Bolívar,Norosí
Colombia,Chocó,Nóvita
Colombia,Magdalena,Nueva Granada
Colombia,Boyacá,Nuevo Colón
Colombia,Casanare,Nunchía
Colombia,Chocó,Nuquí
Colombia,Valle del Cauca,Obando
Colombia,Santander,Ocamonte
Colombia,Norte de Santander,Ocaña
Colombia,Santander,Oiba
Colombia,Boyacá,Oicatá
Colombia,Antioquia,Olaya
Colombia,Nariño,Olaya Herrera
Colombia,Santander,Onzaga
Colombia,Huila,Oporapa
Colombia,Putumayo,Orito
Colombia,Casanare,Orocué
Colombia,Tolima,Ortega
Colombia,Nariño,Ospina
Colombia,Boyacá,Otanche
Colombia,Sucre,Ovejas
Colombia,Boyacá,Pachavita
Colombia,Cundinamarca,Pacho
Colombia,Vaupés,Pacoa
Colombia,Caldas,Pácora
Colombia,Cauca,Padilla
Colombia,Boyacá,Páez
Colombia,Cauca,Páez
Colombia,Huila,Paicol
Colombia,Cesar,Pailitas
Colombia,Cundinamarca,Paime
Colombia,Boyacá,Paipa
Colombia,Boyacá,Pajarito
Colombia,Huila,Palermo
Colombia,Caldas,Palestina
Colombia,Huila,Palestina
Colombia,Santander,Palmar
Colombia,Atlántico,Palmar de Varela
Colombia,Santander,Palmas del Socorro
Colombia,Valle del Cauca,Palmira
Colombia,Sucre,Palmito
Colombia,Tolima,Palocabildo
Colombia,Norte de Santander,Pamplona
Colombia,Norte de Santander,Pamplonita
Colombia,Guainía,Pana Pana
Colombia,Cundinamarca,Pandi
Colombia,Boyacá,Panqueba
Colombia,Vaupés,Papunahua
Colombia,Santander,Páramo
Colombia,Cundinamarca,Paratebueno
Colombia,Cundinamarca,Pasca
Colombia,Nariño,Pasto
Colombia,Cauca,Patía
Colombia,Boyacá,Pauna
Colombia,Boyacá,Paya
Colombia,Casanare,Paz de Ariporo
Colombia,Boyacá,Paz de Río
Colombia,Magdalena,Pedraza
Colombia,Cesar,Pelaya
Colombia,Antioquia,Peñol
Colombia,Caldas,Pensilvania
Colombia,Antioquia,Peque
Colombia,Risaralda,Pereira
Colombia,Boyacá,Pesca
Colombia,Cauca,Piamonte
Colombia,Santander,Piedecuesta
Colombia,Tolima,Piedras
Colombia,Cauca,Piendamó - Tunía
Colombia,Quindio,Pijao
Colombia,Magdalena,Pijiño del Carmen
Colombia,Santander,Pinchote
Colombia,Bolívar,Pinillos
Colombia,Atlántico,Piojó
Colombia,Boyacá,Pisba
Colombia,Huila,Pital
Colombia,Huila,Pitalito
Colombia,Magdalena,Pivijay
Colombia,Tolima,Planadas
Colombia,Córdoba,Planeta Rica
Colombia,Magdalena,Plato
Colombia,Nariño,Policarpa
Colombia,Atlántico,Polonuevo
Colombia,Atlántico,Ponedera
Colombia,Cauca,Popayán
Colombia,Casanare,Pore
Colombia,Nariño,Potosí
Colombia,Valle del Cauca,Pradera
Colombia,Tolima,Prado
Colombia,Nariño,Providencia
Colombia,"Archipiélago de San Andrés, Providencia y Santa Catalina",Providencia
Colombia,Cesar,Pueblo Bello
Colombia,Córdoba,Pueblo Nuevo
Colombia,Risaralda,Pueblo Rico
Colombia,Antioquia,Pueblorrico
Colombia,Magdalena,Puebloviejo
Colombia,Santander,Puente Nacional
Colombia,Nariño,Puerres
Colombia,Amazonas,Puerto Alegría
Colombia,Amazonas,Puerto Arica
Colombia,Putumayo,Puerto Asís
Colombia,Antioquia,Puerto Berrío
Colombia,Boyacá,Puerto Boyacá
Colombia,Putumayo,Puerto Caicedo
Colombia,Vichada,Puerto Carreño
Colombia,Atlántico,Puerto Colombia
Colombia,Guainía,Puerto Colombia
Colombia,Meta,Puerto Concordia
Colombia,Córdoba,Puerto Escondido
Colombia,Meta,Puerto Gaitán
Colombia,Putumayo,Puerto Guzmán
Colombia,Putumayo,Puerto Leguízamo
Colombia,Córdoba,Puerto Libertador
Colombia,Meta,Puerto Lleras
Colombia,Meta,Puerto López
Colombia,Antioquia,Puerto Nare
Colombia,Amazonas,Puerto Nariño
Colombia,Santander,Puerto Parra
Colombia,Caquetá,Puerto Rico
Colombia,Meta,Puerto Rico
Colombia,Arauca,Puerto Rondón
Colombia,Cundinamarca,Puerto Salgar
Colombia,Norte de Santander,Puerto Santander
Colombia,Amazonas,Puerto Santander
Colombia,Cauca,Puerto Tejada
Colombia,Antioquia,Puerto Triunfo
Colombia,Santander,Puerto Wilches
Colombia,Cundinamarca,Pulí
Colombia,Nariño,Pupiales
Colombia,Cauca,Puracé
Colombia,Tolima,Purificación
Colombia,Córdoba,Purísima de la Concepción
Colombia,Cundinamarca,Quebradanegra
Colombia,Cundinamarca,Quetame
Colombia,Chocó,Quibdó
Colombia,Quindio,Quimbaya
Colombia,Risaralda,Quinchía
Colombia,Boyacá,Quípama
Colombia,Cundinamarca,Quipile
Colombia,Norte de Santander,Ragonvalia
Colombia,Boyacá,Ramiriquí
Colombia,Boyacá,Ráquira
Colombia,Casanare,Recetor
Colombia,Bolívar,Regidor
Colombia,Antioquia,Remedios
Colombia,Magdalena,Remolino
Colombia,Atlántico,Repelón
Colombia,Meta,Restrepo
Colombia,Valle del Cauca,Restrepo
Colombia,Antioquia,Retiro
Colombia,Cundinamarca,Ricaurte
Colombia,Nariño,Ricaurte
Colombia,Cesar,Río de Oro
Colombia,Chocó,Río Iró
Colombia,Chocó,Río Quito
Colombia,Bolívar,Río Viejo
Colombia,Tolima,Rioblanco
Colombia,Valle del Cauca,Riofrío
Colombia,La Guajira,Riohacha
Colombia,Antioquia,Rionegro
Colombia,Santander,Rionegro
Colombia,Caldas,Riosucio
Colombia,Chocó,Riosucio
Colombia,Caldas,Risaralda
Colombia,Huila,Rivera
Colombia,Nariño,Roberto Payán
Colombia,Valle del Cauca,Roldanillo
Colombia,Tolima,Roncesvalles
Colombia,Boyacá,Rondón
Colombia,Cauca,Rosas
Colombia,Tolima,Rovira
Colombia,Santander,Sabana de Torres
Colombia,Atlántico,Sabanagrande
Colombia,Antioquia,Sabanalarga
Colombia,Atlántico,Sabanalarga
Colombia,Casanare,Sabanalarga
Colombia,Magdalena,Sabanas de San Ángel
Colombia,Antioquia,Sabaneta
Colombia,Boyacá,Saboyá
Colombia,Casanare,Sácama
Colombia,Boyacá,Sáchica
Colombia,Córdoba,Sahagún
Colombia,Huila,Saladoblanco
Colombia,Caldas,Salamina
Colombia,Magdalena,Salamina
Colombia,Norte de Santander,Salazar
Colombia,Tolima,Saldaña
Colombia,Quindio,Salento
Colombia,Antioquia,Salgar
Colombia,Boyacá,Samacá
Colombia,Caldas,Samaná
Colombia,Nariño,Samaniego
Colombia,Sucre,Sampués
Colombia,Huila,San Agustín
Colombia,Cesar,San Alberto
Colombia,Santander,San Andrés
Colombia,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés
Colombia,Antioquia,San Andrés de Cuerquía
Colombia,Córdoba,San Andrés de Sotavento
Colombia,Nariño,San Andrés de Tumaco
Colombia,Córdoba,San Antero
Colombia,Tolima,San Antonio
Colombia,Cundinamarca,San Antonio del Tequendama
Colombia,Santander,San Benito
Colombia,Sucre,San Benito Abad
Colombia,Cundinamarca,San Bernardo
Colombia,Nariño,San Bernardo
Colombia,Córdoba,San Bernardo del Viento
Colombia,Norte de Santander,San Calixto
Colombia,Antioquia,San Carlos
Colombia,Córdoba,San Carlos
Colombia,Meta,San Carlos de Guaroa
Colombia,Cundinamarca,San Cayetano
Colombia,Norte de Santander,San Cayetano
Colombia,Bolívar,San Cristóbal
Colombia,Cesar,San Diego
Colombia,Boyacá,San Eduardo
Colombia,Bolívar,San Estanislao
Colombia,Guainía,San Felipe
Colombia,Bolívar,San Fernando
Colombia,Antioquia,San Francisco
Colombia,Cundinamarca,San Francisco
Colombia,Putumayo,San Francisco
Colombia,Santander,San Gil
Colombia,Bolívar,San Jacinto
Colombia,Bolívar,San Jacinto del Cauca
Colombia,Antioquia,San Jerónimo
Colombia,Santander,San Joaquín
Colombia,Caldas,San José
Colombia,Norte de Santander,San José de Cúcuta
Colombia,Antioquia,San José de la Montaña
Colombia,Santander,San José de Miranda
Colombia,Boyacá,San José de Pare
Colombia,Sucre,San José de Toluviejo
Colombia,Córdoba,San José de Uré
Colombia,Caquetá,San José del Fragua
Colombia,Guaviare,San José del Guaviare
Colombia,Chocó,San José del Palmar
Colombia,Meta,San Juan de Arama
Colombia,Sucre,San Juan de Betulia
Colombia,Cundinamarca,San Juan de Rioseco
Colombia,Antioquia,San Juan de Urabá
Colombia,La Guajira,San Juan del Cesar
Colombia,Bolívar,San Juan Nepomuceno
Colombia,Meta,San Juanito
Colombia,Nariño,San Lorenzo
Colombia,Antioquia,San Luis
Colombia,Tolima,San Luis
Colombia,Boyacá,San Luis de Gaceno
Colombia,Casanare,San Luis de Palenque
Colombia,Sucre,San Luis de Sincé
Colombia,Sucre,San Marcos
Colombia,Cesar,San Martín
Colombia,Meta,San Martín
Colombia,Bolívar,San Martín de Loba
Colombia,Boyacá,San Mateo
Colombia,Santander,San Miguel
Colombia,Putumayo,San Miguel
Colombia,Boyacá,San Miguel de Sema
Colombia,Sucre,San Onofre
Colombia,Bolívar,San Pablo
Colombia,Nariño,San Pablo
Colombia,Boyacá,San Pablo de Borbur
Colombia,Sucre,San Pedro
Colombia,Valle del Cauca,San Pedro
Colombia,Nariño,San Pedro de Cartago
Colombia,Antioquia,San Pedro de los Milagros
Colombia,Antioquia,San Pedro de Urabá
Colombia,Córdoba,San Pelayo
Colombia,Antioquia,San Rafael
Colombia,Antioquia,San Roque
Colombia,Cauca,San Sebastián
Colombia,Magdalena,San Sebastián de Buenavista
Colombia,Tolima,San Sebastián de Mariquita
Colombia,Santander,San Vicente de Chucurí
Colombia,Caquetá,San Vicente del Caguán
Colombia,Antioquia,San Vicente Ferrer
Colombia,Magdalena,San Zenón
Colombia,Nariño,Sandoná
Colombia,Magdalena,Santa Ana
Colombia,Antioquia,Santa Bárbara
Colombia,Nariño,Santa Bárbara
Colombia,Santander,Santa Bárbara
Colombia,Magdalena,Santa Bárbara de Pinto
Colombia,Bolívar,Santa Catalina
Colombia,Antioquia,Santa Fé de Antioquia
Colombia,Santander,Santa Helena del Opón
Colombia,Tolima,Santa Isabel
Colombia,Atlántico,Santa Lucía
Colombia,Boyacá,Santa María
Colombia,Huila,Santa María
Colombia,Magdalena,Santa Marta
Colombia,Bolívar,Santa Rosa
Colombia,Cauca,Santa Rosa
Colombia,Risaralda,Santa Rosa de Cabal
Colombia,Antioquia,Santa Rosa de Osos
Colombia,Boyacá,Santa Rosa de Viterbo
Colombia,Bolívar,Santa Rosa del Sur
Colombia,Vichada,Santa Rosalía
Colombia,Boyacá,Santa Sofía
Colombia,Nariño,Santacruz
Colombia,Boyacá,Santana
Colombia,Cauca,Santander de Quilichao
Colombia,Norte de Santander,Santiago
Colombia,Putumayo,Santiago
Colombia,Sucre,Santiago de Tolú
Colombia,Antioquia,Santo Domingo
Colombia,Atlántico,Santo Tomás
Colombia,Risaralda,Santuario
Colombia,Nariño,Sapuyes
Colombia,Arauca,Saravena
Colombia,Norte de Santander,Sardinata
Colombia,Cundinamarca,Sasaima
Colombia,Boyacá,Sativanorte
Colombia,Boyacá,Sativasur
Colombia,Antioquia,Segovia
Colombia,Cundinamarca,Sesquilé
Colombia,Valle del Cauca,Sevilla
Colombia,Boyacá,Siachoque
Colombia,Cundinamarca,Sibaté
Colombia,Putumayo,Sibundoy
Colombia,Norte de Santander,Silos
Colombia,Cundinamarca,Silvania
Colombia,Cauca,Silvia
Colombia,Santander,Simacota
Colombia,Cundinamarca,Simijaca
Colombia,Bolívar,Simití
Colombia,Sucre,Sincelejo
Colombia,Chocó,Sipí
Colombia,Magdalena,Sitionuevo
Colombia,Cundinamarca,Soacha
Colombia,Boyacá,Soatá
Colombia,Boyacá,Socha
Colombia,Santander,Socorro
Colombia,Boyacá,Socotá
Colombia,Boyacá,Sogamoso
Colombia,Caquetá,Solano
Colombia,Atlántico,Soledad
Colombia,Caquetá,Solita
Colombia,Boyacá,Somondoco
Colombia,Antioquia,Sonsón
Colombia,Antioquia,Sopetrán
Colombia,Bolívar,Soplaviento
Colombia,Cundinamarca,Sopó
Colombia,Boyacá,Sora
Colombia,Boyacá,Soracá
Colombia,Boyacá,Sotaquirá
Colombia,Cauca,Sotará - Paispamba
Colombia,Santander,Suaita
Colombia,Atlántico,Suan
Colombia,Cauca,Suárez
Colombia,Tolima,Suárez
Colombia,Huila,Suaza
Colombia,Cundinamarca,Subachoque
Colombia,Cauca,Sucre
Colombia,Santander,Sucre
Colombia,Sucre,Sucre
Colombia,Cundinamarca,Suesca
Colombia,Cundinamarca,Supatá
Colombia,Caldas,Supía
Colombia,Santander,Suratá
Colombia,Cundinamarca,Susa
Colombia,Boyacá,Susacón
Colombia,Boyacá,Sutamarchán
Colombia,Cundinamarca,Sutatausa
Colombia,Boyacá,Sutatenza
Colombia,Cundinamarca,Tabio
Colombia,Chocó,Tadó
Colombia,Bolívar,Talaigua Nuevo
Colombia,Cesar,Tamalameque
Colombia,Casanare,Támara
Colombia,Arauca,Tame
Colombia,Antioquia,Támesis
Colombia,Nariño,Taminango
Colombia,Nariño,Tangua
Colombia,Vaupés,Taraira
Colombia,Amazonas,Tarapacá
Colombia,Antioquia,Tarazá
Colombia,Huila,Tarqui
Colombia,Antioquia,Tarso
Colombia,Boyacá,Tasco
Colombia,Casanare,Tauramena
Colombia,Cundinamarca,Tausa
Colombia,Huila,Tello
Colombia,Cundinamarca,Tena
Colombia,Magdalena,Tenerife
Colombia,Cundinamarca,Tenjo
Colombia,Boyacá,Tenza
Colombia,Norte de Santander,Teorama
Colombia,Huila,Teruel
Colombia,Huila,Tesalia
Colombia,Cundinamarca,Tibacuy
Colombia,Boyacá,Tibaná
Colombia,Boyacá,Tibasosa
Colombia,Cundinamarca,Tibirita
Colombia,Norte de Santander,Tibú
Colombia,Córdoba,Tierralta
Colombia,Huila,Timaná
Colombia,Cauca,Timbío
Colombia,Cauca,Timbiquí
Colombia,Boyacá,Tinjacá
Colombia,Boyacá,Tipacoque
Colombia,Bolívar,Tiquisio
Colombia,Antioquia,Titiribí
Colombia,Boyacá,Toca
Colombia,Cundinamarca,Tocaima
Colombia,Cundinamarca,Tocancipá
Colombia,Boyacá,Togüí
Colombia,Antioquia,Toledo
Colombia,Norte de Santander,Toledo
Colombia,Santander,Tona
Colombia,Boyacá,Tópaga
Colombia,Cundinamarca,Topaipí
Colombia,Cauca,Toribío
Colombia,Valle del Cauca,Toro
Colombia,Boyacá,Tota
Colombia,Cauca,Totoró
Colombia,Casanare,Trinidad
Colombia,Valle del Cauca,Trujillo
Colombia,Atlántico,Tubará
Colombia,Córdoba,Tuchín
Colombia,Valle del Cauca,Tuluá
Colombia,Boyacá,Tunja
Colombia,Boyacá,Tununguá
Colombia,Nariño,Túquerres
Colombia,Bolívar,Turbaco
Colombia,Bolívar,Turbaná
Colombia,Antioquia,Turbo
Colombia,Boyacá,Turmequé
Colombia,Boyacá,Tuta
Colombia,Boyacá,Tutazá
Colombia,Cundinamarca,Ubalá
Colombia,Cundinamarca,Ubaque
Colombia,Valle del Cauca,Ulloa
Colombia,Boyacá,Úmbita
Colombia,Cundinamarca,Une
Colombia,Chocó,Unguía
Colombia,Chocó,Unión Panamericana
Colombia,Antioquia,Uramita
Colombia,Meta,Uribe
Colombia,La Guajira,Uribia
Colombia,Antioquia,Urrao
Colombia,La Guajira,Urumita
Colombia,Atlántico,Usiacurí
Colombia,Cundinamarca,Útica
Colombia,Antioquia,Valdivia
Colombia,Córdoba,Valencia
Colombia,Santander,Valle de San José
Colombia,Tolima,Valle de San Juan
Colombia,Putumayo,Valle del Guamuez
Colombia,Cesar,Valledupar
Colombia,Antioquia,Valparaíso
Colombia,Caquetá,Valparaíso
Colombia,Antioquia,Vegachí
Colombia,Santander,Vélez
Colombia,Tolima,Venadillo
Colombia,Antioquia,Venecia
Colombia,Cundinamarca,Venecia
Colombia,Boyacá,Ventaquemada
Colombia,Cundinamarca,Vergara
Colombia,Valle del Cauca,Versalles
Colombia,Santander,Vetas
Colombia,Cundinamarca,Vianí
Colombia,Caldas,Victoria
Colombia,Antioquia,Vigía del Fuerte
Colombia,Valle del Cauca,Vijes
Colombia,Norte de Santander,Villa Caro
Colombia,Boyacá,Villa de Leyva
Colombia,Cundinamarca,Villa de San Diego de Ubaté
Colombia,Norte de Santander,Villa del Rosario
Colombia,Cauca,Villa Rica
Colombia,Putumayo,Villagarzón
Colombia,Cundinamarca,Villagómez
Colombia,Tolima,Villahermosa
Colombia,Caldas,Villamaría
Colombia,Bolívar,Villanueva
Colombia,La Guajira,Villanueva
Colombia,Santander,Villanueva
Colombia,Casanare,Villanueva
Colombia,Cundinamarca,Villapinzón
Colombia,Tolima,Villarrica
Colombia,Meta,Villavicencio
Colombia,Huila,Villavieja
Colombia,Cundinamarca,Villeta
Colombia,Cundinamarca,Viotá
Colombia,Boyacá,Viracachá
Colombia,Meta,Vistahermosa
Colombia,Caldas,Viterbo
Colombia,Cundinamarca,Yacopí
Colombia,Nariño,Yacuanquer
Colombia,Huila,Yaguará
Colombia,Antioquia,Yalí
Colombia,Antioquia,Yarumal
Colombia,Vaupés,Yavaraté
Colombia,Antioquia,Yolombó
Colombia,Antioquia,Yondó
Colombia,Casanare,Yopal
Colombia,Valle del Cauca,Yotoco
Colombia,Valle del Cauca,Yumbo
Colombia,Bolívar,Zambrano
Colombia,Santander,Zapatoca
Colombia,Magdalena,Zapayán
Colombia,Antioquia,Zaragoza
Colombia,Valle del Cauca,Zarzal
Colombia,Boyacá,Zetaquira
Colombia,Cundinamarca,Zipacón
Colombia,Cundinamarca,Zipaquirá
Colombia,Magdalena,Zona Bananera
Sudan,South Kordofan,Abassiya
Sudan,River Nile,Abu Hamad
Sudan,Sennar,Abu Hujar
Sudan,East Darfur,Abu Jabrah
Sudan,South Kordofan,Abu Jubayhah
Sudan,East Darfur,Abu Karinka
Sudan,South Kordofan,Abu Kershola
Sudan,West Kordofan,Abu Zabad
Sudan,West Kordofan,Abyei
Sudan,Abyei PCA,Abyei PCA area
Sudan,Northern,Ad Dabbah
Sudan,Sennar,Ad Dali
Sudan,River Nile,Ad Damar
Sudan,Sennar,Ad Dinder
Sudan,White Nile,Ad Diwaim
Sudan,East Darfur,Ad Du'ayn
Sudan,East Darfur,Adila
Sudan,West Darfur,Ag Geneina
Sudan,Red Sea,Agig
Sudan,White Nile,Aj Jabalain
Sudan,River Nile,Al Buhaira
Sudan,South Kordofan,Al Buram
Sudan,Northern,Al Burgaig
Sudan,Gedaref,Al Butanah
Sudan,West Kordofan,Al Dibab
Sudan,Gedaref,Al Fao
Sudan,Gedaref,Al Fashaga
Sudan,North Darfur,Al Fasher
Sudan,East Darfur,Al Firdous
Sudan,Gedaref,Al Galabat Al Gharbyah - Kassab
Sudan,Red Sea,Al Ganab
Sudan,White Nile,Al Gitaina
Sudan,Northern,Al Golid
Sudan,Aj Jazirah,Al Hasahisa
Sudan,West Kordofan,Al Idia
Sudan,Aj Jazirah,Al Kamlin
Sudan,West Kordofan,Al Khiwai
Sudan,North Darfur,Al Koma
Sudan,Blue Nile,Al Kurmuk
Sudan,West Kordofan,Al Lagowa
Sudan,North Darfur,Al Lait
Sudan,South Kordofan,Al Leri
Sudan,Gedaref,Al Mafaza
Sudan,North Darfur,Al Malha
Sudan,Aj Jazirah,Al Manaqil
Sudan,River Nile,Al Matama
Sudan,West Kordofan,Al Meiram
Sudan,South Kordofan,Al Quoz
Sudan,Aj Jazirah,Al Qurashi
Sudan,Gedaref,Al Qureisha
Sudan,South Darfur,Al Radoum
Sudan,South Darfur,Al Wihda
Sudan,West Kordofan,An Nuhud
Sudan,Gedaref,Ar Rahad
Sudan,North Kordofan,Ar Rahad
Sudan,South Kordofan,Ar Rashad
Sudan,South Kordofan,Ar Reif Ash Shargi
Sudan,Blue Nile,Ar Rusayris
Sudan,South Darfur,As Salam - SD
Sudan,West Kordofan,As Salam - WK
Sudan,White Nile,As Salam/Ar Rawat
Sudan,North Darfur,As Serief
Sudan,Sennar,As Suki
